node,node_bef_goal,path,path_len,time
40025,14301,-UD,3,0.00399994850159
40030,14024,ULUR,4,0.00600004196167
40031,14044,UL-LRR,6,0.15399980545
40032,14044,UDUR,4,0.007000207901
40033,14301,U-URRD,6,0.159999847412
40034,14044,UUDR,4,0.00600004196167
40035,24044,R-LRR,5,0.0469999313354
40040,24024,RRDR,4,0.00800013542175
40041,14024,-URLR,5,0.0759999752045
40042,14024,UDUR,4,0.00699996948242
40043,14301,-UUUD,5,0.0680000782013
40044,14024,UUDR,4,0.00500011444092
40045,14024,RR-LR,5,0.0419998168945
40050,14044,ULUR,4,0.00699996948242
40051,14044,U-LRR,5,0.0339999198914
40052,14024,LUDUR,5,0.0820000171661
40053,10325,R-L-LL,6,0.273999929428
40054,14044,DUDUR,5,0.0600001811981
40055,24044,R-UDR,5,0.0659999847412
40100,14044,D--R,4,0.0130000114441
40101,24024,UULUR,5,0.0239999294281
40102,10525,-D-UL,5,0.107000112534
40103,21024,ULL-LR,6,0.15499997139
40104,14044,-UUR,4,0.0190000534058
40105,24044,-UUR,4,0.0170001983643
40110,10325,--RDL,5,0.115000009537
40111,10325,ULULL,5,0.0390000343323
40112,11044,UUR-R,5,0.0249998569489
40113,14301,ULUD,4,0.010999917984
40114,24044,UU-RUR,6,0.15700006485
40115,14024,UURLLR,6,0.150000095367
40120,11024,R-LLR,5,0.0639998912811
40121,10125,UUL,3,0.00200009346008
40122,11044,UUR-R,5,0.0260000228882
40123,21044,UUR-R,5,0.0250000953674
40124,11044,RRR-R,5,0.0519998073578
40125,14044,UULRR,5,0.0270001888275
40130,11044,D--R,4,0.0160000324249
40131,24024,UULUR,5,0.0419998168945
40132,11024,ULL-LR,6,0.283999919891
40133,21024,ULL-LR,6,0.304000139236
40134,14044,UR-UUR,6,0.171000003815
40135,14044,UULRR,5,0.0299999713898
40140,11024,R-LLR,5,0.0599999427795
40141,24044,-RUR,4,0.0200002193451
40142,24044,-RUR,4,0.0309998989105
40143,14301,ULUD,4,0.00600004196167
40144,11044,RRR-R,5,0.0420000553131
40145,21044,RRR-R,5,0.0420000553131
40150,21024,U-UDUR,6,0.210999965668
40151,10125,UUL,3,0.00399994850159
40152,11044,UUR-R,5,0.0270001888275
40153,21044,UUR-R,5,0.0259997844696
40154,14044,U-RDRR,6,0.24799990654
40155,14044,UULRR,5,0.0300002098083
40200,14024,ULUR,4,0.00599980354309
40201,10325,U-UL,4,0.00599980354309
40202,24044,RLRR,4,0.0100002288818
40203,10525,U--UL,5,0.0359997749329
40204,14024,-UUR,4,0.0190000534058
40205,24024,-UUR,4,0.0169999599457
40210,14024,UULLR,5,0.0279998779297
40211,14024,UR-R,4,0.00600004196167
40212,24024,UR-R,4,0.00600004196167
40213,11024,UU-R,4,0.00600004196167
40214,21024,UU-R,4,0.00600004196167
40215,24024,R-LUR,5,0.0639998912811
40220,14044,ULUR,4,0.00799989700317
40221,14024,UR-R,4,0.007000207901
40222,24024,UR-R,4,0.00699996948242
40223,14044,-RRR,4,0.0189998149872
40224,24044,-RRR,4,0.0209999084473
40225,14044,RR-LR,5,0.0500001907349
40230,14024,ULUR,4,0.00799989700317
40231,10325,U-UL,4,0.00800013542175
40232,10525,UUDRDL,6,0.139999866486
40233,23451,RD--,4,0.010999917984
40234,14044,UURLRR,6,0.138000011444
40235,11024,U-UUR,5,0.0420000553131
40240,14024,UULLR,5,0.0239999294281
40241,14024,-R,2,0.00200009346008
40242,24024,-R,2,0.000999927520752
40243,11024,UU-R,4,0.00599980354309
40244,21024,UU-R,4,0.00500011444092
40245,14301,-DUD,4,0.0190000534058
40250,14044,ULUR,4,0.00699996948242
40251,14024,UR-R,4,0.00500011444092
40252,24024,UR-R,4,0.00600004196167
40253,10325,R--LL,5,0.066999912262
40254,21024,UUUR-R,6,0.142000198364
40255,24024,R-LUR,5,0.0659999847412
40300,11024,UD-LR,5,0.0239999294281
40301,24024,UULUR,5,0.0209999084473
40302,14301,U-RD,4,0.00699996948242
40303,14301,U-RD,4,0.00600004196167
40304,11024,DU-LR,5,0.0439999103546
40305,10325,-ULL,4,0.0139999389648
40310,11024,UDL-LR,6,0.154000043869
40311,24024,UDUUR,5,0.0299999713898
40312,11024,U-LR,4,0.00800013542175
40313,14301,ULUD,4,0.00599980354309
40314,14024,UUU-LR,6,0.109999895096
40315,24024,UUUDR,5,0.0230000019073
40320,11044,R-LLR,5,0.0500001907349
40321,10325,UUL,3,0.0019998550415
40322,11024,UL-LR,5,0.0340001583099
40323,14301,DUUD,4,0.00999999046326
40324,14044,-UDUR,5,0.0820000171661
40325,14301,-UD,3,0.00499987602234
40330,11024,UD-LR,5,0.0270001888275
40331,24024,UULUR,5,0.0209999084473
40332,14301,U-RD,4,0.00799989700317
40333,14301,U-RD,4,0.00699996948242
40334,11024,DU-LR,5,0.0529999732971
40335,24044,UUUDR,5,0.0210001468658
40340,11044,R-LLR,5,0.0490000247955
40341,24024,UDUUR,5,0.0239999294281
40342,11024,U-LR,4,0.00699996948242
40343,14301,ULUD,4,0.00499987602234
40344,14024,UUU-LR,6,0.106999874115
40345,24024,UUUDR,5,0.0199999809265
40350,21044,U-UDUR,6,0.176999807358
40351,10325,UUL,3,0.00399994850159
40352,11024,UL-LR,5,0.0360000133514
40353,14301,DUUD,4,0.010999917984
40354,14024,U-RRLR,6,0.22000002861
40355,14301,UDUD,4,0.00799989700317
40400,14024,ULUR,4,0.00599980354309
40401,10325,-RDL,4,0.0209999084473
40402,24044,RLRR,4,0.00999999046326
40403,10325,UU-RDL,6,0.143000125885
40404,14044,-UUR,4,0.0189998149872
40405,24044,-UUR,4,0.0179998874664
40410,14044,-LLR,4,0.0250000953674
40411,14044,UR-R,4,0.00600004196167
40412,24044,UR-R,4,0.00600004196167
40413,11044,UU-R,4,0.00499987602234
40414,21044,UU-R,4,0.00699996948242
40415,11024,--LR,4,0.0260000228882
40420,14044,ULUR,4,0.00699996948242
40421,14044,UR-R,4,0.007000207901
40422,24044,UR-R,4,0.00699996948242
40423,14044,-RRR,4,0.0199999809265
40424,24044,-RRR,4,0.0210001468658
40425,21024,--LR,4,0.021999835968
40430,14024,ULUR,4,0.00699996948242
40431,21044,UU-UUR,6,0.151000022888
40432,10125,UUDRDL,6,0.15499997139
40433,10325,UU-RDL,6,0.156000137329
40434,14044,UURLRR,6,0.144999980927
40435,11044,U-UUR,5,0.0420000553131
40440,14024,UULLR,5,0.0240001678467
40441,14044,-R,2,0.00200009346008
40442,24044,-R,2,0.000999927520752
40443,11044,UU-R,4,0.00499987602234
40444,21044,UU-R,4,0.00600004196167
40445,14044,DDD-R,5,0.069000005722
40450,14044,ULUR,4,0.0090000629425
40451,14044,UR-R,4,0.00699996948242
40452,24044,UR-R,4,0.00600004196167
40453,14301,R--D,4,0.0130000114441
40454,21044,UUUR-R,6,0.144999980927
40455,14044,R-RDR,5,0.0659999847412
40500,11044,UD-LR,5,0.0309998989105
40501,24024,UULUR,5,0.0260000228882
40502,11024,ULL-LR,6,0.177999973297
40503,21044,DU-LR,5,0.0590000152588
40504,14024,-UUR,4,0.0189998149872
40505,24024,-UUR,4,0.018000125885
40510,21044,--UUR,5,0.128000020981
40511,10325,ULULL,5,0.0420000553131
40512,11044,U-LR,4,0.0090000629425
40513,14301,ULUD,4,0.00699996948242
40514,14044,UUU-LR,6,0.142999887466
40515,24044,UUU-LR,6,0.148000001907
40520,24044,--UUR,5,0.118999958038
40521,10525,UUL,3,0.00600004196167
40522,11024,UUR-R,5,0.0280001163483
40523,21024,UUR-R,5,0.0239999294281
40524,11024,RRR-R,5,0.0450000762939
40525,14044,UULRR,5,0.0280001163483
40530,11044,UD-LR,5,0.0360000133514
40531,24024,UULUR,5,0.0279998779297
40532,11024,ULL-LR,6,0.219000101089
40533,21044,DU-LR,5,0.0659999847412
40534,11044,DU-LR,5,0.0629999637604
40535,14044,UULRR,5,0.0279998779297
40540,24044,--UUR,5,0.111999988556
40541,24044,-RUR,4,0.0199999809265
40542,11044,U-LR,4,0.00800013542175
40543,14301,ULUD,4,0.00600004196167
40544,11024,RRR-R,5,0.0429999828339
40545,14301,-DUD,4,0.0199999809265
40550,21044,--UUR,5,0.125
40551,10525,UUL,3,0.0019998550415
40552,11024,UUR-R,5,0.0260000228882
40553,21024,UUR-R,5,0.0260000228882
40554,14044,U-RDRR,6,0.252999782562
40555,14044,UULRR,5,0.0300002098083
41000,11044,DUUR,4,0.010999917984
41001,14044,RL--RR,6,0.256000041962
41002,11044,UDUR,4,0.0090000629425
41003,14024,RRD-LR,6,0.217000007629
41004,24024,RDRDR,5,0.0469999313354
41005,10325,UR-ULL,6,0.134000062943
41010,11044,UUR,3,0.00300002098083
41011,14044,R--RR,5,0.0620000362396
41012,11024,UDUR,4,0.00699996948242
41013,24024,L-RLR,5,0.0770001411438
41014,14044,UURRR,5,0.0239999294281
41015,10325,D-LL,4,0.0150001049042
41020,11024,UUR,3,0.000999927520752
41021,14301,URD-UD,6,0.139000177383
41022,24044,RRR,3,0.00300002098083
41023,10125,-U-RDL,6,0.385999917984
41024,14044,UURRR,5,0.0350000858307
41025,14024,RR-LR,5,0.0499999523163
41030,11044,DUUR,4,0.0120000839233
41031,10325,L-LL,4,0.0169999599457
41032,11044,UDUR,4,0.00600004196167
41033,24024,-RLR,4,0.0170001983643
41034,24044,R--RR,5,0.0589997768402
41035,24044,R-LRR,5,0.0590000152588
41040,11044,UUR,3,0.00200009346008
41041,11044,-RD-R,5,0.0899999141693
41042,24044,RRR,3,0.00400018692017
41043,10525,-R-DUL,6,0.43399977684
41044,14044,UURRR,5,0.0260000228882
41045,14024,RR-LR,5,0.050999879837
41050,11024,UUR,3,0.000999927520752
41051,14301,L-D,3,0.00399994850159
41052,10325,UURDL,5,0.0289998054504
41053,24024,D-RLR,5,0.076000213623
41054,14044,UURRR,5,0.0230000019073
41055,14044,R-LRR,5,0.0599999427795
41100,14024,UR-DR,5,0.0319998264313
41101,14024,RRRLR,5,0.055999994278
41102,11024,---R,4,0.0250000953674
41103,14024,--RDR,5,0.143000125885
41104,11044,---R,4,0.0269999504089
41105,14024,UURLR,5,0.0260000228882
41110,14044,RU--R,5,0.066999912262
41111,10125,-URDL,5,0.141000032425
41112,14044,UDR--R,6,0.244999885559
41113,10125,UUURDL,6,0.153000116348
41114,11024,RR--R,5,0.0590000152588
41115,10125,-URDL,5,0.12700009346
41120,14044,RU--R,5,0.058000087738
41121,21024,R-LLR,5,0.0809998512268
41122,14044,-UU--R,6,0.598999977112
41123,21024,RD-DR,5,0.0650000572205
41124,14024,RR--R,5,0.0529999732971
41125,10525,---DL,5,0.18700003624
41130,14024,UR-DR,5,0.0339999198914
41131,24044,DD-UR,5,0.0859999656677
41132,21024,UR---R,6,0.234999895096
41133,14024,UULRDR,6,0.206000089645
41134,21044,UR---R,6,0.240000009537
41135,14024,UURLR,5,0.0579998493195
41140,14044,RU--R,5,0.0659999847412
41141,21024,R-LLR,5,0.0809998512268
41142,14044,UDR--R,6,0.234999895096
41143,23451,D---,4,0.0170001983643
41144,14024,RR--R,5,0.0579998493195
41145,21044,UUUDLR,6,0.178999900818
41150,14044,RU--R,5,0.0670001506805
41151,24044,L-DUR,5,0.130999803543
41152,21044,D-U-LR,6,0.620000123978
41153,10125,UUURDL,6,0.173000097275
41154,11024,RR--R,5,0.0939998626709
41155,14044,L-DUR,5,0.12099981308
41200,14024,--LR,4,0.0230000019073
41201,21044,--R-R,5,0.142999887466
41202,24024,RDU-R,5,0.0620000362396
41203,14024,RDU-R,5,0.0620000362396
41204,24024,URD-R,5,0.0480000972748
41205,14024,URD-R,5,0.0310001373291
41210,11024,ULLUR,5,0.0469999313354
41211,24024,R--UR,5,0.0759999752045
41212,10525,UURDL,5,0.0450000762939
41213,10125,RRR-L,5,0.0599999427795
41214,11044,UUDLR,5,0.0300002098083
41215,10325,R-L,3,0.0019998550415
41220,24044,RU--R,5,0.0570001602173
41221,14024,UDDR-R,6,0.223000049591
41222,10525,UURDL,5,0.0269999504089
41223,14044,D-R-LR,6,0.511000156403
41224,11024,UUDLR,5,0.029000043869
41225,14044,RR-LR,5,0.066999912262
41230,24024,UR-DR,5,0.0329999923706
41231,10325,L-LL,4,0.0189998149872
41232,24024,RDU-R,5,0.058000087738
41233,14024,RDU-R,5,0.069000005722
41234,24024,URD-R,5,0.0329999923706
41235,23451,DR--,4,0.0209999084473
41240,11024,ULLUR,5,0.0409998893738
41241,24044,R-ULRR,6,0.354000091553
41242,10525,UURDL,5,0.0370001792908
41243,24044,--UR-R,6,0.662999868393
41244,11044,UUDLR,5,0.0280001163483
41245,14044,RR-LR,5,0.0739998817444
41250,14301,-LUD,4,0.0320000648499
41251,14301,L-D,3,0.00499987602234
41252,10525,UURDL,5,0.0350000858307
41253,10125,RRR-L,5,0.055999994278
41254,11024,UUDLR,5,0.0279998779297
41255,10325,R-L,3,0.00300002098083
41300,11044,--LLR,5,0.0920000076294
41301,14301,UURRD,5,0.0260000228882
41302,11044,U-DR-R,6,0.24599981308
41303,21044,UUDUR,5,0.0239999294281
41304,11044,RD-LLR,6,0.300999879837
41305,14024,UURLR,5,0.029000043869
41310,24044,-U-RUR,6,0.523000001907
41311,21044,UUUR,4,0.00699996948242
41312,11024,URU-LR,6,0.154000043869
41313,21024,UUDUR,5,0.0230000019073
41314,14301,L-UUD,5,0.0820000171661
41315,14044,UUDRR,5,0.0270001888275
41320,11044,R-LLR,5,0.0539999008179
41321,21024,UUUR,4,0.00600004196167
41322,11024,URU-LR,6,0.148000001907
41323,21044,RD-DR,5,0.0629999637604
41324,11044,RD-DR,5,0.0500001907349
41325,10125,D-D-L,5,0.077999830246
41330,14044,U-DR-R,6,0.21799993515
41331,14301,UURRD,5,0.029000043869
41332,11044,U-DR-R,6,0.234999895096
41333,21044,UUDUR,5,0.0260000228882
41334,14301,-DLUUD,6,0.59299993515
41335,14024,UURLR,5,0.029000043869
41340,11044,R-LLR,5,0.0629999637604
41341,21044,UUUR,4,0.00500011444092
41342,11024,URU-LR,6,0.139999866486
41343,21024,UUDUR,5,0.0230000019073
41344,11044,RD-DR,5,0.0480000972748
41345,14044,UUDRR,5,0.0239999294281
41350,24044,-U-RUR,6,0.407999992371
41351,21024,UUUR,4,0.00600004196167
41352,11024,URU-LR,6,0.148000001907
41353,10325,UUURDL,6,0.111000061035
41354,10325,L-UULL,6,0.476000070572
41355,14044,L-DUR,5,0.0939998626709
41400,11044,ULLUR,5,0.0390000343323
41401,10525,UR-RDL,6,0.177000045776
41402,14024,---R,4,0.0249998569489
41403,14044,RDU-R,5,0.0529999732971
41404,14044,---R,4,0.0239999294281
41405,14044,URD-R,5,0.0320000648499
41410,11024,ULLUR,5,0.039999961853
41411,10325,LL-LL,5,0.104000091553
41412,10125,UURDL,5,0.0260000228882
41413,24024,L-RLR,5,0.0989999771118
41414,11044,UUDLR,5,0.029000043869
41415,14024,R-RDR,5,0.0679998397827
41420,24044,RRDLR,5,0.0510001182556
41421,14044,UDDR-R,6,0.200999975204
41422,10125,UURDL,5,0.0279998779297
41423,14044,D-R-LR,6,0.440999984741
41424,11024,UUDLR,5,0.0310001373291
41425,10325,R-UUL,5,0.0880000591278
41430,11044,ULLUR,5,0.0429999828339
41431,10325,L-LL,4,0.0199999809265
41432,24044,RDU-R,5,0.0590000152588
41433,14044,RDU-R,5,0.0599999427795
41434,24044,URD-R,5,0.0339999198914
41435,14044,URD-R,5,0.0329999923706
41440,11024,ULLUR,5,0.0380001068115
41441,11044,UURDR-R,7,0.648999929428
41442,10125,UURDL,5,0.0280001163483
41443,14044,URD-RRR,7,0.709999799728
41444,11044,UUDLR,5,0.0310001373291
41445,10325,R-UUL,5,0.0599999427795
41450,11024,DLUUR,5,0.0909998416901
41451,14301,L-D,3,0.007000207901
41452,10125,UURDL,5,0.0259997844696
41453,14024,R-UR-R,6,0.403000116348
41454,11024,UUDLR,5,0.0409998893738
41455,14024,R-RDR,5,0.0699999332428
41500,11024,--LR,4,0.0230000019073
41501,14024,RRRLR,5,0.0520000457764
41502,11044,---LR,5,0.126999855042
41503,14024,--DUR,5,0.133999824524
41504,14301,RR-DUD,6,0.334000110626
41505,14024,UURLR,5,0.0280001163483
41510,11024,R-UR-R,6,0.339999914169
41511,10125,-URDL,5,0.120000123978
41512,11044,URU-LR,6,0.184000015259
41513,10525,UUURDL,6,0.15299987793
41514,14301,L-UUD,5,0.109000205994
41515,10125,-URDL,5,0.121000051498
41520,11024,---LR,5,0.144000053406
41521,21024,UDLUUR,6,0.223999977112
41522,11044,URU-LR,6,0.176000118256
41523,10525,UUURDL,6,0.141999959946
41524,14044,R-ULRR,6,0.37299990654
41525,23451,--D-,4,0.0249998569489
41530,11024,UURD-R,6,0.137000083923
41531,24024,DD-UR,5,0.085000038147
41532,11024,--R--R,6,0.726000070572
41533,14024,UULRDR,6,0.186000108719
41534,14301,-ULLUD,6,0.613999843597
41535,14024,UURLR,5,0.0310001373291
41540,11024,---LR,5,0.129999876022
41541,21024,UULLUR,6,0.176999807358
41542,11044,URU-LR,6,0.170000076294
41543,10525,UUURDL,6,0.144999980927
41544,14044,R-ULRR,6,0.388000011444
41545,21044,UUUDLR,6,0.155999898911
41550,11024,R-UR-R,6,0.369000196457
41551,24044,L-DUR,5,0.123999834061
41552,11044,URU-LR,6,0.194999933243
41553,10525,UUURDL,6,0.15900015831
41554,11024,R-UR-R,6,0.401999950409
41555,14044,L-DUR,5,0.120000123978
42000,14024,LUUR,4,0.0130000114441
42001,14044,UL-LRR,6,0.149999856949
42002,14044,UDUR,4,0.00600004196167
42003,14024,RRD-LR,6,0.195000171661
42004,14301,RRRD,4,0.00799989700317
42005,10325,-ULL,4,0.0169999599457
42010,14044,UUR,3,0.00100016593933
42011,14044,R--RR,5,0.0539999008179
42012,14024,UDUR,4,0.00699996948242
42013,11044,-L-DR,5,0.101999998093
42014,14044,UURRR,5,0.0250000953674
42015,24024,R-UDR,5,0.0530002117157
42020,14024,UUR,3,0.0019998550415
42021,10325,D-ULL,5,0.0579998493195
42022,24044,RDRR,4,0.0090000629425
42023,21044,-L-DR,5,0.0870001316071
42024,14044,UURRR,5,0.0199999809265
42025,14024,RR-LR,5,0.039999961853
42030,14024,LUUR,4,0.0139999389648
42031,24044,R--RR,5,0.055999994278
42032,14044,UDUR,4,0.00600004196167
42033,14044,RD--RR,6,0.27999997139
42034,24044,R--RR,5,0.0640001296997
42035,10325,UR-ULL,6,0.159999847412
42040,14044,UUR,3,0.00300002098083
42041,14301,D-UD,4,0.0130000114441
42042,14024,UDUR,4,0.00499987602234
42043,24024,U-URLR,6,0.276000022888
42044,14044,UURRR,5,0.0240001678467
42045,14024,RR-LR,5,0.077999830246
42050,14024,UUR,3,0.000999927520752
42051,14044,R--RR,5,0.069000005722
42052,10325,UURDL,5,0.0350000858307
42053,10325,R-L-LL,6,0.473999977112
42054,14044,UURRR,5,0.0350000858307
42055,24024,R-UDR,5,0.0789999961853
42100,14024,-DR,3,0.00500011444092
42101,10325,UULL,4,0.00500011444092
42102,21024,---R,4,0.0329999923706
42103,14301,DULUD,5,0.0820000171661
42104,21044,---R,4,0.0269999504089
42105,14024,UURLR,5,0.0320000648499
42110,14044,RU--R,5,0.0469999313354
42111,10325,LUULL,5,0.125
42112,14301,UL-RD,5,0.0420000553131
42113,14301,LUUD,4,0.0169999599457
42114,11044,R-UR-R,6,0.43799996376
42115,10125,DUUL,4,0.0169999599457
42120,14044,RU--R,5,0.0650000572205
42121,10325,UDULL,5,0.0429999828339
42122,11024,UL-LR,5,0.0490000247955
42123,14301,ULLUD,5,0.0439999103546
42124,11044,RRDR-R,6,0.348000049591
42125,24024,UUUDLR,6,0.158999919891
42130,11024,--DR,4,0.0250000953674
42131,10325,UULL,4,0.00600004196167
42132,21024,UR---R,6,0.210999965668
42133,14301,DULUD,5,0.0780000686646
42134,21044,UR---R,6,0.190999984741
42135,14024,UURLR,5,0.0270001888275
42140,14044,RU--R,5,0.039999961853
42141,21024,R-LLR,5,0.0539999008179
42142,14301,UL-RD,5,0.0369999408722
42143,14301,LUUD,4,0.0140001773834
42144,11044,RRDR-R,6,0.31299996376
42145,10125,DUUL,4,0.0130000114441
42150,14044,RU--R,5,0.0569999217987
42151,10125,-R-L,4,0.0240001678467
42152,10125,-R-L,4,0.0269999504089
42153,14301,ULLUD,5,0.0420000553131
42154,10325,-R-L,4,0.0980000495911
42155,24024,UUUDLR,6,0.205999851227
42200,24024,-DR,3,0.00699996948242
42201,10525,-RDL,4,0.0299999713898
42202,24024,RRLR,4,0.00999999046326
42203,11024,DUU-R,5,0.0789999961853
42204,24024,D-R,3,0.00300002098083
42205,14024,D-R,3,0.00300002098083
42210,14024,ULLUR,5,0.0380001068115
42211,23451,R--,3,0.00399994850159
42212,10525,UURDL,5,0.0310001373291
42213,24044,R--UR,5,0.101000070572
42214,14044,UUDLR,5,0.0289998054504
42215,14024,DUR-R,5,0.0859999656677
42220,14044,LUUR,4,0.0149998664856
42221,14024,-DLR,4,0.0230000019073
42222,24044,LRRR,4,0.0149998664856
42223,11024,UUDD-R,6,0.177999973297
42224,14024,UUDLR,5,0.0270001888275
42225,14044,RR-LR,5,0.0769999027252
42230,14024,LUUR,4,0.0169999599457
42231,14301,U-DUD,5,0.0650000572205
42232,21024,DUU-R,5,0.085000038147
42233,11024,DUU-R,5,0.0830001831055
42234,24024,URD-R,5,0.0309998989105
42235,10325,RD-L,4,0.0179998874664
42240,14024,ULLUR,5,0.0369999408722
42241,10325,-RLLL,5,0.126000165939
42242,10525,UURDL,5,0.029000043869
42243,14044,D-RRR,5,0.0810000896454
42244,14044,UUDLR,5,0.0390000343323
42245,14044,RR-LR,5,0.0599999427795
42250,14044,LUUR,4,0.0170001983643
42251,23451,R--,3,0.00299978256226
42252,10525,UURDL,5,0.0339999198914
42253,24044,R--UR,5,0.0810000896454
42254,14024,UUDLR,5,0.0339999198914
42255,10325,DU-UL,5,0.0879998207092
42300,11024,UD-LR,5,0.0329999923706
42301,10325,UULL,4,0.00500011444092
42302,11024,ULL-LR,6,0.281000137329
42303,14301,UUD,3,0.00300002098083
42304,11024,DU-LR,5,0.0820000171661
42305,10325,-ULL,4,0.0269999504089
42310,14044,--RRR,5,0.144000053406
42311,24044,UUUR,4,0.00699996948242
42312,11024,U-LR,4,0.0160000324249
42313,21024,U-LR,4,0.00699996948242
42314,14024,UUU-LR,6,0.167000055313
42315,10325,DUUL,4,0.0190000534058
42320,11044,R-LLR,5,0.0569999217987
42321,24024,UUUR,4,0.00500011444092
42322,11024,UL-LR,5,0.0380001068115
42323,14301,ULLUD,5,0.0360000133514
42324,14301,DU-RD,5,0.0550000667572
42325,14301,UDUD,4,0.00600004196167
42330,11024,UD-LR,5,0.0299999713898
42331,10325,UULL,4,0.00500011444092
42332,11024,ULL-LR,6,0.203999996185
42333,14301,UUD,3,0.0019998550415
42334,11024,DU-LR,5,0.0650000572205
42335,14024,UURLR,5,0.0230000019073
42340,11044,R-LLR,5,0.0550000667572
42341,24044,UUUR,4,0.00599980354309
42342,11024,U-LR,4,0.00699996948242
42343,21024,U-LR,4,0.007000207901
42344,14024,UUU-LR,6,0.130999803543
42345,10325,DUUL,4,0.0110001564026
42350,11024,DUD-LR,6,0.368999958038
42351,24024,UUUR,4,0.00699996948242
42352,11024,UL-LR,5,0.0409998893738
42353,14301,ULLUD,5,0.0400002002716
42354,14301,DU-RD,5,0.0620000362396
42355,14301,UDUD,4,0.00699996948242
42400,14024,LUUR,4,0.0149998664856
42401,10525,-RDL,4,0.0209999084473
42402,24024,RRLR,4,0.00999999046326
42403,11044,DUU-R,5,0.0610001087189
42404,24044,D-R,3,0.00399994850159
42405,14044,D-R,3,0.00899982452393
42410,14024,ULLUR,5,0.0410001277924
42411,10325,R--DL,5,0.0750000476837
42412,14044,--LR,4,0.0250000953674
42413,14301,DR--D,5,0.112999916077
42414,14044,UUDLR,5,0.0379998683929
42415,11044,--LR,4,0.0340001583099
42420,14044,LUUR,4,0.0139999389648
42421,14044,-DLR,4,0.0230000019073
42422,24044,LRRR,4,0.0179998874664
42423,11044,UUDD-R,6,0.169000148773
42424,14024,UUDLR,5,0.0349998474121
42425,21044,--LR,4,0.0490000247955
42430,14024,LUUR,4,0.0169999599457
42431,11024,D--LR,5,0.120000123978
42432,21044,DUU-R,5,0.0889999866486
42433,11044,DUU-R,5,0.0799999237061
42434,24044,URD-R,5,0.0429999828339
42435,14044,URD-R,5,0.050999879837
42440,14024,ULLUR,5,0.0389997959137
42441,21024,D--LR,5,0.105000019073
42442,10125,UURDL,5,0.0369999408722
42443,14044,D-RRR,5,0.110000133514
42444,14044,UUDLR,5,0.0329999923706
42445,14044,DUR-R,5,0.0639998912811
42450,14044,LUUR,4,0.029000043869
42451,21024,U-R-R,5,0.0440001487732
42452,10125,UURDL,5,0.0320000648499
42453,11044,UUDD-R,6,0.177999973297
42454,14024,UUDLR,5,0.0350000858307
42455,14024,R-RDR,5,0.0799999237061
42500,14301,-LUD,4,0.0360000133514
42501,10325,UULL,4,0.00600004196167
42502,14301,--LUD,5,0.167000055313
42503,14301,DULUD,5,0.0609998703003
42504,11044,DU-LR,5,0.0730001926422
42505,14024,UURLR,5,0.0249998569489
42510,11044,-RR-R,5,0.114000082016
42511,10325,LUULL,5,0.101000070572
42512,11044,U-LR,4,0.010999917984
42513,21044,U-LR,4,0.00800013542175
42514,14044,UUU-LR,6,0.167999982834
42515,10525,DUUL,4,0.0160000324249
42520,11044,-RR-R,5,0.113999843597
42521,10325,UDULL,5,0.0410001277924
